Procedimento,,Descrição do Procedimento,,,,,,,,,
,,,0702050121,,,CONJUNTO DESCARTAVEL DE BALAO INTRA-AORTICO,,,"1.823,94",,1
,,,0702050016,,,BOMBA CENTRIFUGA DESCARTAVEL PARA USO EM CIRCULACAO EX,,,"729,56",,1
,,,0702040479,,,PATCH ORGANICO (50 CM2),,,"283,32",,1
,,,0702040460,,,PATCH ORGANICO (20 CM2),,,"110,81",,1
,,,0702040452,,,PATCH INORGANICO (50 CM2),,,"120,53",,1
,0406010927,,,REVASCULARIZAÇÃO MIOCÁRDICA COM USO DE EXTRACÓRPOREA,,,,,,,
,,,,,,,,Valor Unit.,,,
,,,,Prótese,,,Descrição da Prótese,,,Qtd. Máxima,
,,,0702050075,,,CATETER DE TERMODILUICAO CONTINUA,,,"518,70",,1
,,,0702050067,,,CATETER DE TERMODILUICAO,,,"237,02",,1
,,,0702050016,,,BOMBA CENTRIFUGA DESCARTAVEL PARA USO EM CIRCULACAO EX,,,"729,56",,1
,,,0702040274,,,ELETRODO P/ MARCAPASSO TEMPORARIO EPICARDICO,,,"35,53",,4
,,,0702040150,,,CATETER VENOSO CENTRAL DUPLO LUMEN,,,"119,89",,1
,,,0702050121,,,CONJUNTO DESCARTAVEL DE BALAO INTRA-AORTICO,,,"1.823,94",,1
,,,0702050130,,,CONJUNTO PARA AUTOTRANSFUSÃO,,,"114,46",,1
,,,0702050342,,,INTRODUTOR VALVULADO,,,"97,48",,1
,,,0702040193,,,CONJUNTO P/ CIRCULACAO EXTRACORPOREA (ADULTO),,,"3.019,49",,1
,0406010935,,,REVASCULARIZAÇÃO MIOCÁRDICA C/ USO DE EXTRACÓRPOREA (C/ 2 OU MAIS ENXERTOS),,,,,,,
,,,,,,,,Valor Unit.,,,
,,,,Prótese,,,Descrição da Prótese,,,Qtd. Máxima,
,,,0702050067,,,CATETER DE TERMODILUICAO,,,"237,02",,1
Procedimento,,Descrição do Procedimento,,,,,,,,,
,,,0702050016,,,BOMBA CENTRIFUGA DESCARTAVEL PARA USO EM CIRCULACAO EX,,,"729,56",,1
,,,0702040274,,,ELETRODO P/ MARCAPASSO TEMPORARIO EPICARDICO,,,"35,53",,4
,,,0702040193,,,CONJUNTO P/ CIRCULACAO EXTRACORPOREA (ADULTO),,,"3.019,49",,1
,,,0702040150,,,CATETER VENOSO CENTRAL DUPLO LUMEN,,,"119,89",,1
,,,0702050075,,,CATETER DE TERMODILUICAO CONTINUA,,,"518,70",,1
,,,0702050342,,,INTRODUTOR VALVULADO,,,"97,48",,1
,,,0702050130,,,CONJUNTO PARA AUTOTRANSFUSÃO,,,"114,46",,1
,,,0702050121,,,CONJUNTO DESCARTAVEL DE BALAO INTRA-AORTICO,,,"1.823,94",,1
,0406010943,,,REVASCULARIZAÇÃO MIOCÁRDICA S/ USO DE EXTRACORPÓREA,,,,,,,
,,,,,,,,Valor Unit.,,,
,,,,Prótese,,,Descrição da Prótese,,,Qtd. Máxima,
,,,0702050342,,,INTRODUTOR VALVULADO,,,"97,48",,1
,,,0702050067,,,CATETER DE TERMODILUICAO,,,"237,02",,1
,,,0702040274,,,ELETRODO P/ MARCAPASSO TEMPORARIO EPICARDICO,,,"35,53",,4
,,,0702040150,,,CATETER VENOSO CENTRAL DUPLO LUMEN,,,"119,89",,1
,,,0702050075,,,CATETER DE TERMODILUICAO CONTINUA,,,"518,70",,1
,,,0702050121,,,CONJUNTO DESCARTAVEL DE BALAO INTRA-AORTICO,,,"1.823,94",,1
,0406010951,,,REVASCULARIZAÇÃO MIOCÁRDICA S/ USO DE EXTRACORPÓREA (C/ 2 OU MAIS ENXERTOS),,,,,,,
,,,,,,,,Valor Unit.,,,
,,,,Prótese,,,Descrição da Prótese,,,Qtd. Máxima,
,,,0702050342,,,INTRODUTOR VALVULADO,,,"97,48",,1
,,,0702040150,,,CATETER VENOSO CENTRAL DUPLO LUMEN,,,"119,89",,1
,,,0702040274,,,ELETRODO P/ MARCAPASSO TEMPORARIO EPICARDICO,,,"35,53",,4
,,,0702050067,,,CATETER DE TERMODILUICAO,,,"237,02",,1
,,,0702050075,,,CATETER DE TERMODILUICAO CONTINUA,,,"518,70",,1
,,,0702050121,,,CONJUNTO DESCARTAVEL DE BALAO INTRA-AORTICO,,,"1.823,94",,1
,0406010986,,,TROCA DE AORTA ASCENDENTE,,,,,,,
,,,,,,,,Valor Unit.,,,
,,,,Prótese,,,Descrição da Prótese,,,Qtd. Máxima,
,,,0702040274,,,ELETRODO P/ MARCAPASSO TEMPORARIO EPICARDICO,,,"35,53",,4
,,,0702040444,,,PATCH INORGANICO (20 CM2),,,"109,23",,1
,,,0702040150,,,CATETER VENOSO CENTRAL DUPLO LUMEN,,,"119,89",,1
,,,0702040193,,,CONJUNTO P/ CIRCULACAO EXTRACORPOREA (ADULTO),,,"3.019,49",,1
,,,0702040339,,,ENXERTO ARTERIAL TUBULAR INORGANICO C/ COLAGENO,,,"1.108,89",,1
,,,0702040347,,,ENXERTO ARTERIAL TUBULAR ORGANICO,,,"402,74",,1
,,,0702040460,,,PATCH ORGANICO (20 CM2),,,"110,81",,1
,,,0702040479,,,PATCH ORGANICO (50 CM2),,,"283,32",,1
,,,0702050016,,,BOMBA CENTRIFUGA DESCARTAVEL PARA USO EM CIRCULACAO EX,,,"729,56",,1
,,,0702050067,,,CATETER DE TERMODILUICAO,,,"237,02",,1
,,,0702050075,,,CATETER DE TERMODILUICAO CONTINUA,,,"518,70",,1
,,,0702050121,,,CONJUNTO DESCARTAVEL DE BALAO INTRA-AORTICO,,,"1.823,94",,1
,,,0702050130,,,CONJUNTO PARA AUTOTRANSFUSÃO,,,"114,46",,1
,,,0702050342,,,INTRODUTOR VALVULADO,,,"97,48",,1
,0406010994,,,TROCA DE ARCO AÓRTICO,,,,,,,
,,,,,,,,Valor Unit.,,,
,,,,Prótese,,,Descrição da Prótese,,,Qtd. Máxima,
,,,0702040371,,,ENXERTO TUBULAR DE POLITETRAFLUORETILENO DE ATÉ 70CM (PT,,,"31,08",,70
,,,0702050067,,,CATETER DE TERMODILUICAO,,,"237,02",,1
,,,0702040355,,,ENXERTO ARTERIAL TUBULAR VALVADO ORGANICO,,,"1.616,04",,1
,,,0702040460,,,PATCH ORGANICO (20 CM2),,,"110,81",,1
,,,0702040479,,,PATCH ORGANICO (50 CM2),,,"283,32",,1
,,,0702050016,,,BOMBA CENTRIFUGA DESCARTAVEL PARA USO EM CIRCULACAO EX,,,"729,56",,1
,,,0702050121,,,CONJUNTO DESCARTAVEL DE BALAO INTRA-AORTICO,,,"1.823,94",,1
,,,0702040339,,,ENXERTO ARTERIAL TUBULAR INORGANICO C/ COLAGENO,,,"1.108,89",,1
,,,0702050342,,,INTRODUTOR VALVULADO,,,"97,48",,1
,,,0702040274,,,ELETRODO P/ MARCAPASSO TEMPORARIO EPICARDICO,,,"35,53",,4
,,,0702050075,,,CATETER DE TERMODILUICAO CONTINUA,,,"518,70",,1
,,,0702040347,,,ENXERTO ARTERIAL TUBULAR ORGANICO,,,"402,74",,70
,,,0702040312,,,ENXERTO ARTERIAL INORGANICO VALVADO (CONDUTO VALVADO),,,"4.012,40",,1
,,,0702040444,,,PATCH INORGANICO (20 CM2),,,"109,23",,1
Procedimento,,Descrição do Procedimento,,,,,,,,,
,,,0702040193,,,CONJUNTO P/ CIRCULACAO EXTRACORPOREA (ADULTO),,,"3.019,49",,1
,,,0702040452,,,PATCH INORGANICO (50 CM2),,,"120,53",,1
,,,0702050130,,,CONJUNTO PARA AUTOTRANSFUSÃO,,,"114,46",,1
,,,0702040150,,,CATETER VENOSO CENTRAL DUPLO LUMEN,,,"119,89",,1
,0406011001,,,TROCA DE CONJUNTO DO SEIO CORONÁRIO NO MARCAPASSO MULTI-SITIO,,,,,,,
,,,,,,,,Valor Unit.,,,
,,,,Prótese,,,Descrição da Prótese,,,Qtd. Máxima,
,,,0702040185,,,CONJUNTO DO SEIO CORONARIO,,,"6.619,72",,1
,0406011010,,,TROCA DE ELETRODOS DE DESFIBRILADOR DE CARDIO-DESFIBRILADOR TRANSVENOSO,,,,,,,
,,,,,,,,Valor Unit.,,,
,,,,Prótese,,,Descrição da Prótese,,,Qtd. Máxima,
,,,0702040231,,,ELETRODO DE CARDIOVERSOR DESFIBRILADOR,,,"7.074,27",,1
,,,0702040401,,,INTRODUTOR DE PUNCAO P/ IMPLANTACAO DE ELETRODO ENDOCA,,,"126,89",,1
,0406011028,,,TROCA DE ELETRODOS DE DESFIBRILADOR NO CARDIO-DESFIBRILADOR MULTI-SITIO,,,,,,,
,,,,,,,,Valor Unit.,,,
,,,,Prótese,,,Descrição da Prótese,,,Qtd. Máxima,
,,,0702040401,,,INTRODUTOR DE PUNCAO P/ IMPLANTACAO DE ELETRODO ENDOCA,,,"126,89",,1
,,,0702040231,,,ELETRODO DE CARDIOVERSOR DESFIBRILADOR,,,"7.074,27",,1
,0406011036,,,TROCA DE ELETRODOS DE MARCAPASSO DE CÂMARA DUPLA,,,,,,,
,,,,,,,,Valor Unit.,,,
,,,,Prótese,,,Descrição da Prótese,,,Qtd. Máxima,
,,,0702040401,,,INTRODUTOR DE PUNCAO P/ IMPLANTACAO DE ELETRODO ENDOCA,,,"126,89",,2
,,,0702040240,,,ELETRODO ENDOCARDICO DEFINITIVO,,,"973,70",,2
,0406011044,,,TROCA DE ELETRODOS DE MARCAPASSO DE CÂMARA ÚNICA,,,,,,,
,,,,,,,,Valor Unit.,,,
,,,,Prótese,,,Descrição da Prótese,,,Qtd. Máxima,
,,,0702040240,,,ELETRODO ENDOCARDICO DEFINITIVO,,,"973,70",,1
,,,0702040401,,,INTRODUTOR DE PUNCAO P/ IMPLANTACAO DE ELETRODO ENDOCA,,,"126,89",,1
,0406011052,,,TROCA DE ELETRODOS DE MARCAPASSO EM CARDIO-DESFIBRILADOR DE CAMARA DUPLA TRANSVENOSO,,,,,,,
,,,,,,,,Valor Unit.,,,
,,,,Prótese,,,Descrição da Prótese,,,Qtd. Máxima,
,,,0702040240,,,ELETRODO ENDOCARDICO DEFINITIVO,,,"973,70",,2
,,,0702040401,,,INTRODUTOR DE PUNCAO P/ IMPLANTACAO DE ELETRODO ENDOCA,,,"126,89",,2
,0406011079,,,TROCA DE ELETRODOS DE MARCAPASSO NO CARDIO-DESFIBRILADOR MULTI-SITIO,,,,,,,
,,,,,,,,Valor Unit.,,,
,,,,Prótese,,,Descrição da Prótese,,,Qtd. Máxima,
,,,0702040401,,,INTRODUTOR DE PUNCAO P/ IMPLANTACAO DE ELETRODO ENDOCA,,,"126,89",,1
,,,0702040240,,,ELETRODO ENDOCARDICO DEFINITIVO,,,"973,70",,1
,0406011087,,,TROCA DE ELETRODOS DE MARCAPASSO NO MARCAPASSO MULTI-SITIO,,,,,,,
,,,,,,,,Valor Unit.,,,
,,,,Prótese,,,Descrição da Prótese,,,Qtd. Máxima,
,,,0702040401,,,INTRODUTOR DE PUNCAO P/ IMPLANTACAO DE ELETRODO ENDOCA,,,"126,89",,2
,,,0702040240,,,ELETRODO ENDOCARDICO DEFINITIVO,,,"973,70",,2
,0406011095,,,TROCA DE ELETRODOS DE SEIO CORONÁRIO NO CARDIOVERSOR DESFIBRILADOR MULTI-SITIO,,,,,,,
,,,,,,,,Valor Unit.,,,
,,,,Prótese,,,Descrição da Prótese,,,Qtd. Máxima,
,,,0702040185,,,CONJUNTO DO SEIO CORONARIO,,,"6.619,72",,1
,0406011109,,,TROCA DE GERADOR DE CARDIO-DESFIBRILADOR DE CÂMARA ÚNICA / DUPLA,,,,,,,
,,,,,,,,Valor Unit.,,,
,,,,Prótese,,,Descrição da Prótese,,,Qtd. Máxima,
,,,0702040053,,,GERADOR- PARA CARDIOVERSOR DESFIBRILADOR IMPLANTÁVEL (C,,,"29.015,11",,1
,0406011117,,,TROCA DE GERADOR DE CARDIO-DESFIBRILADOR MULTI-SITIO,,,,,,,
,,,,,,,,Valor Unit.,,,
,,,,Prótese,,,Descrição da Prótese,,,Qtd. Máxima,
,,,0702040045,,,CARDIOVERSOR DESFIBRILADOR C/ MARCAPASSO MULTI-SITIO,,,"50.000,00",,1
,0406011125,,,TROCA DE GERADOR DE MARCAPASSO DE CÂMARA DUPLA,,,,,,,
,,,,,,,,Valor Unit.,,,
,,,,Prótese,,,Descrição da Prótese,,,Qtd. Máxima,
,,,0702040410,,,MARCAPASSO CARDIACO MULTIPROGRAMAVEL DE CAMARA DUPLA,,,"5.225,25",,1
,0406011133,,,TROCA DE GERADOR DE MARCAPASSO DE CÂMARA ÚNICA,,,,,,,
,,,,,,,,Valor Unit.,,,
,,,,Prótese,,,Descrição da Prótese,,,Qtd. Máxima,
,,,0702040428,,,MARCAPASSO CARDIACO MULTIPROGRAMAVEL DE CAMARA UNICA,,,"4.324,34",,1
,0406011141,,,TROCA DE GERADOR DE MARCAPASSO MULTI-SITIO,,,,,,,
,,,,,,,,Valor Unit.,,,
,,,,Prótese,,,Descrição da Prótese,,,Qtd. Máxima,
,,,0702040436,,,MARCAPASSO MULTI-SITIO,,,"15.720,16",,1
,0406011150,,,TROCA DE GERADOR E DE ELETRODO DE MARCAPASSO DE CÂMARA ÚNICA,,,,,,,
,,,,,,,,Valor Unit.,,,
,,,,Prótese,,,Descrição da Prótese,,,Qtd. Máxima,
Procedimento,,Descrição do Procedimento,,,,,,,,,
,,,0702040240,,,ELETRODO ENDOCARDICO DEFINITIVO,,,"973,70",,1
,,,0702040401,,,INTRODUTOR DE PUNCAO P/ IMPLANTACAO DE ELETRODO ENDOCA,,,"126,89",,1
,,,0702040428,,,MARCAPASSO CARDIACO MULTIPROGRAMAVEL DE CAMARA UNICA,,,"4.324,34",,1
,0406011168,,,TROCA DE GERADOR E DE ELETRODOS DE CARDIO-DESFIBRILADOR,,,,,,,
,,,,,,,,Valor Unit.,,,
,,,,Prótese,,,Descrição da Prótese,,,Qtd. Máxima,
,,,0702040053,,,GERADOR- PARA CARDIOVERSOR DESFIBRILADOR IMPLANTÁVEL (C,,,"29.015,11",,1
,,,0702040401,,,INTRODUTOR DE PUNCAO P/ IMPLANTACAO DE ELETRODO ENDOCA,,,"126,89",,1
,,,0702040231,,,ELETRODO DE CARDIOVERSOR DESFIBRILADOR,,,"7.074,27",,1
,0406011176,,,TROCA DE GERADOR E DE ELETRODOS DE CARDIO-DESFIBRILADOR MULTISITIO,,,,,,,
,,,,,,,,Valor Unit.,,,
,,,,Prótese,,,Descrição da Prótese,,,Qtd. Máxima,
,,,0702040592,,,SISTEMA DE ELETRODOS P/ ESTIMULACAO MULTI-SITIO,,,"5.980,12",,1
,,,0702040045,,,CARDIOVERSOR DESFIBRILADOR C/ MARCAPASSO MULTI-SITIO,,,"50.000,00",,1
,0406011184,,,TROCA DE GERADOR E DE ELETRODOS DE MARCAPASSO DE CÂMARA DUPLA,,,,,,,
,,,,,,,,Valor Unit.,,,
,,,,Prótese,,,Descrição da Prótese,,,Qtd. Máxima,
,,,0702040401,,,INTRODUTOR DE PUNCAO P/ IMPLANTACAO DE ELETRODO ENDOCA,,,"126,89",,2
,,,0702040410,,,MARCAPASSO CARDIACO MULTIPROGRAMAVEL DE CAMARA DUPLA,,,"5.225,25",,1
,,,0702040240,,,ELETRODO ENDOCARDICO DEFINITIVO,,,"973,70",,2
,0406011192,,,TROCA DE GERADOR E DE ELETRODOS NO MARCAPASSO MULTI-SITIO,,,,,,,
,,,,,,,,Valor Unit.,,,
,,,,Prótese,,,Descrição da Prótese,,,Qtd. Máxima,
,,,0702040436,,,MARCAPASSO MULTI-SITIO,,,"15.720,16",,1
,,,0702040592,,,SISTEMA DE ELETRODOS P/ ESTIMULACAO MULTI-SITIO,,,"5.980,12",,1
,0406011206,,,TROCA VALVAR C/ REVASCULARIZAÇÃO MIOCÁRDICA,,,,,,,
,,,,,,,,Valor Unit.,,,
,,,,Prótese,,,Descrição da Prótese,,,Qtd. Máxima,
,,,0702040541,,,PROTESE VALVULAR BIOLOGICA,,,"1.881,11",,2
,,,0702040274,,,ELETRODO P/ MARCAPASSO TEMPORARIO EPICARDICO,,,"35,53",,4
,,,0702040452,,,PATCH INORGANICO (50 CM2),,,"120,53",,1
,,,0702050121,,,CONJUNTO DESCARTAVEL DE BALAO INTRA-AORTICO,,,"1.823,94",,1
,,,0702050130,,,CONJUNTO PARA AUTOTRANSFUSÃO,,,"114,46",,1
,,,0702050342,,,INTRODUTOR VALVULADO,,,"97,48",,1
,,,0702050075,,,CATETER DE TERMODILUICAO CONTINUA,,,"518,70",,1
,,,0702040150,,,CATETER VENOSO CENTRAL DUPLO LUMEN,,,"119,89",,1
,,,0702040193,,,CONJUNTO P/ CIRCULACAO EXTRACORPOREA (ADULTO),,,"3.019,49",,1
,,,0702040444,,,PATCH INORGANICO (20 CM2),,,"109,23",,1
,,,0702040460,,,PATCH ORGANICO (20 CM2),,,"110,81",,1
,,,0702050016,,,BOMBA CENTRIFUGA DESCARTAVEL PARA USO EM CIRCULACAO EX,,,"729,56",,1
,,,0702050067,,,CATETER DE TERMODILUICAO,,,"237,02",,1
,,,0702040576,,,PROTESE VALVULAR MECANICA DE DUPLO FOLHETO,,,"3.691,50",,2
,0406011214,,,UNIFOCALIZAÇÃO DE RAMOS DA ARTÉRIA PULMONAR C/ CIRCULAÇÃO EXTRACORPÓREA,,,,,,,
,,,,,,,,Valor Unit.,,,
,,,,Prótese,,,Descrição da Prótese,,,Qtd. Máxima,
,,,0702040118,,,CATETER DE ACESSO VENOSO CENTRAL POR INSERÇÃO PERIFÉRIC,,,"243,52",,1
,,,0702040150,,,CATETER VENOSO CENTRAL DUPLO LUMEN,,,"119,89",,1
,,,0702040193,,,CONJUNTO P/ CIRCULACAO EXTRACORPOREA (ADULTO),,,"3.019,49",,1
,,,0702040207,,,CONJUNTO P/ CIRCULACAO EXTRACORPOREA (NEONATAL),,,"3.592,22",,1
,,,0702050016,,,BOMBA CENTRIFUGA DESCARTAVEL PARA USO EM CIRCULACAO EX,,,"729,56",,1
,,,0702040274,,,ELETRODO P/ MARCAPASSO TEMPORARIO EPICARDICO,,,"35,53",,4
,,,0702040312,,,ENXERTO ARTERIAL INORGANICO VALVADO (CONDUTO VALVADO),,,"4.012,40",,1
,,,0702040355,,,ENXERTO ARTERIAL TUBULAR VALVADO ORGANICO,,,"1.616,04",,1
,,,0702040363,,,ENXERTO TUBULAR DE POLITETRAFLUORETILENO DE ÁTÉ 20CM (PT,,,"781,35",,20
,,,0702040215,,,CONJUNTO P/ CIRCULACAO EXTRACORPOREA (PEDIATRICO),,,"3.305,85",,1
,0406011222,,,UNIFOCALIZAÇÃO DE RAMOS DA ARTÉRIA PULMONAR S/ CIRCULAÇÃO EXTRACORPÓREA,,,,,,,
,,,,,,,,Valor Unit.,,,
,,,,Prótese,,,Descrição da Prótese,,,Qtd. Máxima,
,,,0702040118,,,CATETER DE ACESSO VENOSO CENTRAL POR INSERÇÃO PERIFÉRIC,,,"243,52",,1
,,,0702040150,,,CATETER VENOSO CENTRAL DUPLO LUMEN,,,"119,89",,1
,,,0702040274,,,ELETRODO P/ MARCAPASSO TEMPORARIO EPICARDICO,,,"35,53",,4
,,,0702040339,,,ENXERTO ARTERIAL TUBULAR INORGANICO C/ COLAGENO,,,"1.108,89",,1
,,,0702040479,,,PATCH ORGANICO (50 CM2),,,"283,32",,1
Procedimento,,Descrição do Procedimento,,,,,,,,,
,,,0702040363,,,ENXERTO TUBULAR DE POLITETRAFLUORETILENO DE ÁTÉ 20CM (PT,,,"781,35",,20
,,,0702040444,,,PATCH INORGANICO (20 CM2),,,"109,23",,1
,,,0702040452,,,PATCH INORGANICO (50 CM2),,,"120,53",,1
,,,0702040460,,,PATCH ORGANICO (20 CM2),,,"110,81",,1
,,,0702040347,,,ENXERTO ARTERIAL TUBULAR ORGANICO,,,"402,74",,1
,0406011230,,,ANASTOMOSE SISTEMICO PULMONAR COM CEC,,,,,,,
,,,,,,,,Valor Unit.,,,
,,,,Prótese,,,Descrição da Prótese,,,Qtd. Máxima,
,,,0702040118,,,CATETER DE ACESSO VENOSO CENTRAL POR INSERÇÃO PERIFÉRIC,,,"243,52",,1
,,,0702040150,,,CATETER VENOSO CENTRAL DUPLO LUMEN,,,"119,89",,1
,,,0702040193,,,CONJUNTO P/ CIRCULACAO EXTRACORPOREA (ADULTO),,,"3.019,49",,1
,,,0702040215,,,CONJUNTO P/ CIRCULACAO EXTRACORPOREA (PEDIATRICO),,,"3.305,85",,1
,,,0702050016,,,BOMBA CENTRIFUGA DESCARTAVEL PARA USO EM CIRCULACAO EX,,,"729,56",,1
,,,0702040371,,,ENXERTO TUBULAR DE POLITETRAFLUORETILENO DE ATÉ 70CM (PT,,,"31,08",,70
,,,0702040207,,,CONJUNTO P/ CIRCULACAO EXTRACORPOREA (NEONATAL),,,"3.592,22",,1
,,,0702040347,,,ENXERTO ARTERIAL TUBULAR ORGANICO,,,"402,74",,1
,,,0702040274,,,ELETRODO P/ MARCAPASSO TEMPORARIO EPICARDICO,,,"35,53",,2
,0406011249,,,CORRECAO DE COARCTACAO DA AORTA COM CEC,,,,,,,
,,,,,,,,Valor Unit.,,,
,,,,Prótese,,,Descrição da Prótese,,,Qtd. Máxima,
,,,0702040207,,,CONJUNTO P/ CIRCULACAO EXTRACORPOREA (NEONATAL),,,"3.592,22",,1
,,,0702040118,,,CATETER DE ACESSO VENOSO CENTRAL POR INSERÇÃO PERIFÉRIC,,,"243,52",,1
,,,0702040339,,,ENXERTO ARTERIAL TUBULAR INORGANICO C/ COLAGENO,,,"1.108,89",,1
,,,0702040347,,,ENXERTO ARTERIAL TUBULAR ORGANICO,,,"402,74",,1
,,,0702040363,,,ENXERTO TUBULAR DE POLITETRAFLUORETILENO DE ÁTÉ 20CM (PT,,,"781,35",,20
,,,0702040444,,,PATCH INORGANICO (20 CM2),,,"109,23",,1
,,,0702040452,,,PATCH INORGANICO (50 CM2),,,"120,53",,1
,,,0702040460,,,PATCH ORGANICO (20 CM2),,,"110,81",,1
,,,0702040479,,,PATCH ORGANICO (50 CM2),,,"283,32",,1
,,,0702050016,,,BOMBA CENTRIFUGA DESCARTAVEL PARA USO EM CIRCULACAO EX,,,"729,56",,1
,,,0702050130,,,CONJUNTO PARA AUTOTRANSFUSÃO,,,"114,46",,1
,,,0702040215,,,CONJUNTO P/ CIRCULACAO EXTRACORPOREA (PEDIATRICO),,,"3.305,85",,1
,,,0702040150,,,CATETER VENOSO CENTRAL DUPLO LUMEN,,,"119,89",,1
,,,0702040193,,,CONJUNTO P/ CIRCULACAO EXTRACORPOREA (ADULTO),,,"3.019,49",,1
,,,0702040274,,,ELETRODO P/ MARCAPASSO TEMPORARIO EPICARDICO,,,"35,53",,4
,0406011257,,,CORREÇÃO DE CORONARIA ANOMALA (19 A 110),,,,,,,
,,,,,,,,Valor Unit.,,,
,,,,Prótese,,,Descrição da Prótese,,,Qtd. Máxima,
,,,0702040452,,,PATCH INORGANICO (50 CM2),,,"120,53",,1
,,,0702040460,,,PATCH ORGANICO (20 CM2),,,"110,81",,1
,,,0702040479,,,PATCH ORGANICO (50 CM2),,,"283,32",,1
,,,0702050016,,,BOMBA CENTRIFUGA DESCARTAVEL PARA USO EM CIRCULACAO EX,,,"729,56",,1
,,,0702040118,,,CATETER DE ACESSO VENOSO CENTRAL POR INSERÇÃO PERIFÉRIC,,,"243,52",,1
,,,0702040444,,,PATCH INORGANICO (20 CM2),,,"109,23",,1
,,,0702040193,,,CONJUNTO P/ CIRCULACAO EXTRACORPOREA (ADULTO),,,"3.019,49",,1
,,,0702040215,,,CONJUNTO P/ CIRCULACAO EXTRACORPOREA (PEDIATRICO),,,"3.305,85",,1
,,,0702040274,,,ELETRODO P/ MARCAPASSO TEMPORARIO EPICARDICO,,,"35,53",,4
,,,0702040363,,,ENXERTO TUBULAR DE POLITETRAFLUORETILENO DE ÁTÉ 20CM (PT,,,"781,35",,20
,,,0702040150,,,CATETER VENOSO CENTRAL DUPLO LUMEN,,,"119,89",,1
,0406011265,,,ABERTURA DE ESTENOSE AORTICA VALVAR (CRIANÇA E ADOLESCENTE),,,,,,,
,,,,,,,,Valor Unit.,,,
,,,,Prótese,,,Descrição da Prótese,,,Qtd. Máxima,
,,,0702040118,,,CATETER DE ACESSO VENOSO CENTRAL POR INSERÇÃO PERIFÉRIC,,,"243,52",,1
,,,0702040150,,,CATETER VENOSO CENTRAL DUPLO LUMEN,,,"119,89",,1
,,,0702040193,,,CONJUNTO P/ CIRCULACAO EXTRACORPOREA (ADULTO),,,"3.019,49",,1
,,,0702040207,,,CONJUNTO P/ CIRCULACAO EXTRACORPOREA (NEONATAL),,,"3.592,22",,1
,,,0702040215,,,CONJUNTO P/ CIRCULACAO EXTRACORPOREA (PEDIATRICO),,,"3.305,85",,1
,,,0702040274,,,ELETRODO P/ MARCAPASSO TEMPORARIO EPICARDICO,,,"35,53",,4
,,,0702050121,,,CONJUNTO DESCARTAVEL DE BALAO INTRA-AORTICO,,,"1.823,94",,1
,,,0702040452,,,PATCH INORGANICO (50 CM2),,,"120,53",,1
Procedimento,,Descrição do Procedimento,,,,,,,,,
,,,0702040460,,,PATCH ORGANICO (20 CM2),,,"110,81",,1
,,,0702040479,,,PATCH ORGANICO (50 CM2),,,"283,32",,1
,,,0702050016,,,BOMBA CENTRIFUGA DESCARTAVEL PARA USO EM CIRCULACAO EX,,,"729,56",,1
,,,0702050067,,,CATETER DE TERMODILUICAO,,,"237,02",,1
,,,0702040444,,,PATCH INORGANICO (20 CM2),,,"109,23",,1
,0406011273,,,ABERTURA DE ESTENOSE PULMONAR VALVAR (CRIANÇA E ADOLESCENTE),,,,,,,
,,,,,,,,Valor Unit.,,,
,,,,Prótese,,,Descrição da Prótese,,,Qtd. Máxima,
,,,0702040363,,,ENXERTO TUBULAR DE POLITETRAFLUORETILENO DE ÁTÉ 20CM (PT,,,"781,35",,1
,,,0702040215,,,CONJUNTO P/ CIRCULACAO EXTRACORPOREA (PEDIATRICO),,,"3.305,85",,1
,,,0702050016,,,BOMBA CENTRIFUGA DESCARTAVEL PARA USO EM CIRCULACAO EX,,,"729,56",,1
,,,0702040347,,,ENXERTO ARTERIAL TUBULAR ORGANICO,,,"402,74",,1
,,,0702040274,,,ELETRODO P/ MARCAPASSO TEMPORARIO EPICARDICO,,,"35,53",,4
,,,0702040150,,,CATETER VENOSO CENTRAL DUPLO LUMEN,,,"119,89",,1
,,,0702040193,,,CONJUNTO P/ CIRCULACAO EXTRACORPOREA (ADULTO),,,"3.019,49",,1
,,,0702040207,,,CONJUNTO P/ CIRCULACAO EXTRACORPOREA (NEONATAL),,,"3.592,22",,1
,,,0702040118,,,CATETER DE ACESSO VENOSO CENTRAL POR INSERÇÃO PERIFÉRIC,,,"243,52",,1
,0406011281,,,AMPLIAÇÃO DE VIA DE SAÍDA DO VENTRÍCULO DIREITO E/OU RAMOS PULMONARES (CRIANÇA E ADOLESCENTE),,,,,,,
,,,,,,,,Valor Unit.,,,
,,,,Prótese,,,Descrição da Prótese,,,Qtd. Máxima,
,,,0702040339,,,ENXERTO ARTERIAL TUBULAR INORGANICO C/ COLAGENO,,,"1.108,89",,1
,,,0702040479,,,PATCH ORGANICO (50 CM2),,,"283,32",,1
,,,0702040150,,,CATETER VENOSO CENTRAL DUPLO LUMEN,,,"119,89",,1
,,,0702050016,,,BOMBA CENTRIFUGA DESCARTAVEL PARA USO EM CIRCULACAO EX,,,"729,56",,1
,,,0702040355,,,ENXERTO ARTERIAL TUBULAR VALVADO ORGANICO,,,"1.616,04",,1
,,,0702040207,,,CONJUNTO P/ CIRCULACAO EXTRACORPOREA (NEONATAL),,,"3.592,22",,1
