INFORMAÇÕES DE SAÚDE
DATASUS  Tecnologia da Informação a Serviço do SUS
AJUDA
NOTAS TÉCNICAS
DATASUS
PROCEDIMENTOS HOSPITALARES DO SUS - POR GESTOR - MATO GROSSO
AIH aprovadas, Internações, Valor total, Valor serviços hospitalares, Val serv hosp - compl federal, Val serv hosp - compl gestor, Valor serviços profissionais, Val serv prof - compl federal, Val serv prof - compl gestor, Valor médio AIH, Valor médio intern, Dias permanência, Média permanência, Óbitos, Taxa mortalidade segundo Procedimento
Estabelecimento: 2311682 HOSPITAL SANTA HELENA
Período: Ago/2020
Procedimento AIH aprovadas Internações Valor total Valor serviços hospitalares Val serv hosp - compl federal Val serv hosp - compl gestor Valor serviços profissionais Val serv prof - compl federal Val serv prof - compl gestor Valor médio AIH Valor médio intern Dias permanência Média permanência Óbitos Taxa mortalidade
Fonte: Ministério da Saúde - Sistema de Informações Hospitalares do SUS (SIH/SUS)
Notas:
Situação da base de dados nacional em 29/04/2016.
Dados de janeiro de 2015 até março de 2016 sujeitos a retificação.
A partir do processamento de junho de 2012, houve mudança na classificação da natureza e esfera dos estabelecimentos. Com isso, temos que:
Até maio de 2012 estas informações estão disponíveis como "Natureza" e "Esfera Administrativa".
De junho de 2012 a outubro de 2015, estão disponíveis tanto como "Natureza" e "Esfera Administrativa", como "Natureza Jurídica" e "Esfera Jurídica".
A partir de novembro de 2015, estão disponíveis como "Natureza Jurídica" e "Esfera Jurídica".
Consulte o site da Secretaria Estadual de Saúde para mais informações.
  TOTAL 1.029 1.029 1.121.029,05 784.035,31 - - 336.993,74 - - 1.089,44 1.089,44 3.385 3,3 17 1,65
0303010037 TRATAMENTO DE OUTRAS DOENCAS BACTERIANAS 1 1 14.893,67 12.923,05 - - 1.970,62 - - 14.893,67 14.893,67 30 30,0 - -
0303010126 TRATAMENTO DE INFECCOES DE TRANSMISSAO PREDOMINANTEMENTE SEXUAL (A50 A A64) 15 15 4.705,55 3.989,60 - - 715,95 - - 313,70 313,70 103 6,9 - -
0303010193 TRATAMENTO DE OUTRAS DOENCAS CAUSADAS POR VIRUS (B25 A B34) 10 10 9.685,44 8.473,81 - - 1.211,63 - - 968,54 968,54 61 6,1 1 10,00
0303030020 TRATAMENTO DE DESNUTRICAO 1 1 1.653,12 1.512,80 - - 140,32 - - 1.653,12 1.653,12 12 12,0 - -
0303040149 TRATAMENTO DE ACIDENTE VASCULAR CEREBRAL - AVC (ISQUEMICO OU HEMORRAGICO AGUDO) 3 3 3.058,41 2.795,61 - - 262,80 - - 1.019,47 1.019,47 54 18,0 - -
0303060107 TRATAMENTO DE CRISE HIPERTENSIVA 2 2 1.084,65 989,30 - - 95,35 - - 542,33 542,33 15 7,5 - -
0303060182 TRATAMENTO DE HIPERTENSAO SECUNDARIA 1 1 324,75 286,70 - - 38,05 - - 324,75 324,75 2 2,0 - -
0303060212 TRATAMENTO DE INSUFICIENCIA CARDIACA 15 15 32.800,29 29.454,42 - - 3.345,87 - - 2.186,69 2.186,69 141 9,4 5 33,33
0303060280 TRATAMENTO DE SINDROME CORONARIANA AGUDA 2 2 1.292,93 1.052,19 - - 240,74 - - 646,47 646,47 5 2,5 - -
0303070064 TRATAMENTO DE DOENCAS DO ESOFAGO ESTOMAGO E DUODENO 1 1 3.803,57 3.351,53 - - 452,04 - - 3.803,57 3.803,57 12 12,0 1 100,00
