INFORMAÇÕES DE SAÚDE
DATASUS  Tecnologia da Informação a Serviço do SUS
AJUDA
NOTAS TÉCNICAS
DATASUS
PROCEDIMENTOS HOSPITALARES DO SUS - POR GESTOR - MATO GROSSO
AIH aprovadas, Internações, Valor total, Valor serviços hospitalares, Val serv hosp - compl federal, Val serv hosp - compl gestor, Valor serviços profissionais, Val serv prof - compl federal, Val serv prof - compl gestor, Valor médio AIH, Valor médio intern, Dias permanência, Média permanência, Óbitos, Taxa mortalidade segundo Procedimento
Estabelecimento: 2311682 HOSPITAL SANTA HELENA
Período: Jan/2021
Procedimento AIH aprovadas Internações Valor total Valor serviços hospitalares Val serv hosp - compl federal Val serv hosp - compl gestor Valor serviços profissionais Val serv prof - compl federal Val serv prof - compl gestor Valor médio AIH Valor médio intern Dias permanência Média permanência Óbitos Taxa mortalidade
Fonte: Ministério da Saúde - Sistema de Informações Hospitalares do SUS (SIH/SUS)
Notas:
Situação da base de dados nacional em 29/04/2016.
Dados de janeiro de 2015 até março de 2016 sujeitos a retificação.
A partir do processamento de junho de 2012, houve mudança na classificação da natureza e esfera dos estabelecimentos. Com isso, temos que:
Até maio de 2012 estas informações estão disponíveis como "Natureza" e "Esfera Administrativa".
De junho de 2012 a outubro de 2015, estão disponíveis tanto como "Natureza" e "Esfera Administrativa", como "Natureza Jurídica" e "Esfera Jurídica".
A partir de novembro de 2015, estão disponíveis como "Natureza Jurídica" e "Esfera Jurídica".
Consulte o site da Secretaria Estadual de Saúde para mais informações.
  TOTAL 974 974 1.053.192,13 746.480,76 - - 306.711,37 - - 1.081,31 1.081,31 3.467 3,6 20 2,05
0303010037 TRATAMENTO DE OUTRAS DOENCAS BACTERIANAS 2 2 25.107,96 21.776,92 - - 3.331,04 - - 12.553,98 12.553,98 46 23,0 1 50,00
0303010061 TRATAMENTO DE DOENCAS INFECCIOSAS INTESTINAIS 2 2 1.164,33 1.085,33 - - 79,00 - - 582,16 582,16 10 5,0 - -
0303010126 TRATAMENTO DE INFECCOES DE TRANSMISSAO PREDOMINANTEMENTE SEXUAL (A50 A A64) 3 3 1.000,31 857,12 - - 143,19 - - 333,44 333,44 28 9,3 - -
0303010193 TRATAMENTO DE OUTRAS DOENCAS CAUSADAS POR VIRUS (B25 A B34) 5 5 2.212,72 1.977,08 - - 235,64 - - 442,54 442,54 27 5,4 1 20,00
0303040149 TRATAMENTO DE ACIDENTE VASCULAR CEREBRAL - AVC (ISQUEMICO OU HEMORRAGICO AGUDO) 1 1 4.723,67 4.116,89 - - 606,78 - - 4.723,67 4.723,67 14 14,0 - -
0303040262 TRATAMENTO DE POLINEUROPATIAS 1 1 15.429,42 13.311,06 - - 2.118,36 - - 15.429,42 15.429,42 30 30,0 - -
0303060026 TRATAMENTO DE ARRITMIAS 1 1 3.956,42 3.425,53 - - 530,89 - - 3.956,42 3.956,42 15 15,0 - -
0303060107 TRATAMENTO DE CRISE HIPERTENSIVA 2 2 547,50 463,76 - - 83,74 - - 273,75 273,75 9 4,5 - -
0303060212 TRATAMENTO DE INSUFICIENCIA CARDIACA 22 22 30.018,00 27.404,15 - - 2.613,85 - - 1.364,45 1.364,45 176 8,0 1 4,55
0303070102 TRATAMENTO DE OUTRAS DOENCAS DO APARELHO DIGESTIVO 6 6 5.353,71 4.744,35 - - 609,36 - - 892,28 892,28 38 6,3 1 16,67
0303070129 TRATAMENTO DE TRANSTORNOS DAS VIAS BILIARES E PANCREAS 3 3 3.565,85 3.157,19 - - 408,66 - - 1.188,62 1.188,62 23 7,7 1 33,33
0303080078 TRATAMENTO DE ESTREPTOCOCCIAS 1 1 615,31 562,74 - - 52,57 - - 615,31 615,31 11 11,0 - -
0303100010 TRATAMENTO DE COMPLICACOES RELACIONADAS PREDOMINANTEMENTE AO PUERPERIO 14 14 5.187,05 4.596,38 - - 590,67 - - 370,50 370,50 69 4,9 - -
0303100044 TRATAMENTO DE INTERCORRENCIAS CLINICAS NA GRAVIDEZ 67 67 12.200,86 10.434,86 - - 1.766,00 - - 182,10 182,10 293 4,4 - -
0303140046 TRATAMENTO DAS DOENCAS CRONICAS DAS VIAS AEREAS INFERIORES 7 7 36.595,82 32.166,53 - - 4.429,29 - - 5.227,97 5.227,97 119 17,0 - -
0303140135 TRATAMENTO DE OUTRAS DOENCAS DO APARELHO RESPIRATORIO 20 20 102.544,06 85.522,51 - - 17.021,55 - - 5.127,20 5.127,20 285 14,3 6 30,00
0303150033 TRATAMENTO DE DOENCAS INFLAMATORIAS DOS ORGAOS PELVICOS FEMININOS 1 1 237,09 194,78 - - 42,31 - - 237,09 237,09 1 1,0 - -
0303150050 TRATAMENTO DE OUTRAS DOENCAS DO APARELHO URINARIO 1 1 606,45 540,94 - - 65,51 - - 606,45 606,45 13 13,0 - -
0303160039 TRATAMENTO DE OUTROS TRANSTORNOS ORIGINADOS NO PERIODO PERINATAL 14 14 20.938,88 18.243,71 - - 2.695,17 - - 1.495,63 1.495,63 133 9,5 1 7,14
0303160047 TRATAMENTO DE TRANSTORNOS HEMORRAGICOS E HEMATOLOGICOS DO FETO E DO RECEM-NASCIDO 7 7 1.941,78 1.670,25 - - 271,53 - - 277,40 277,40 13 1,9 - -
0303160055 TRATAMENTO DE TRANSTORNOS RELACIONADOS C/ A DURACAO DA GESTACAO E C/ O CRESCIMENTO FETAL 14 14 144.353,36 119.997,92 - - 24.355,44 - - 10.310,95 10.310,95 314 22,4 3 21,43
0303160063 TRATAMENTO DE TRANSTORNOS RESPIRATORIOS E CARDIOVASCULARES ESPECIFICOS DO PERIODO NEONATAL 5 5 35.390,07 30.849,77 - - 4.540,30 - - 7.078,01 7.078,01 61 12,2 2 40,00
0305020056 TRATAMENTO DA DOENCA RENAL CRONICA - DRC 1 1 800,64 720,31 - - 80,33 - - 800,64 800,64 10 10,0 1 100,00
0308040015 TRATAMENTO DE COMPLICACOES DE PROCEDIMENTOS CIRURGICOS OU CLINICOS 8 8 11.868,25 10.511,07 - - 1.357,18 - - 1.483,53 1.483,53 55 6,9 - -
0310010039 PARTO NORMAL 359 359 222.686,81 111.142,96 - - 111.543,85 - - 620,30 620,30 570 1,6 - -
0310010047 PARTO NORMAL EM GESTACAO DE ALTO RISCO 43 43 33.253,82 17.853,06 - - 15.400,76 - - 773,34 773,34 120 2,8 - -
0403010101 DERIVACAO VENTRICULAR PARA PERITONEO / ATRIO / PLEURA / RAQUE 1 1 3.810,47 2.871,05 - - 939,42 - - 3.810,47 3.810,47 30 30,0 - -
0406030014 ANGIOPLASTIA CORONARIANA 1 1 4.327,30 3.462,91 - - 864,39 - - 4.327,30 4.327,30 13 13,0 - -
0406030030 ANGIOPLASTIA CORONARIANA COM IMPLANTE DE STENT 1 1 4.598,60 4.011,36 - - 587,24 - - 4.598,60 4.598,60 - - - -
0407010165 GASTROENTEROANASTOMOSE 1 1 2.258,21 1.915,71 - - 342,50 - - 2.258,21 2.258,21 31 31,0 - -
0407020039 APENDICECTOMIA 2 2 934,80 612,74 - - 322,06 - - 467,40 467,40 3 1,5 - -
0407020276 FISTULECTOMIA / FISTULOTOMIA ANAL 3 3 762,36 520,41 - - 241,95 - - 254,12 254,12 4 1,3 - -
0407020284 HEMORROIDECTOMIA 1 1 315,94 191,10 - - 124,84 - - 315,94 315,94 1 1,0 - -
0407030026 COLECISTECTOMIA 16 16 11.825,58 7.847,82 - - 3.977,76 - - 739,10 739,10 17 1,1 - -
0407040021 DRENAGEM DE ABSCESSO SUBFRENICO 1 1 1.496,31 1.315,89 - - 180,42 - - 1.496,31 1.496,31 15 15,0 - -
0407040080 HERNIOPLASTIA INCISIONAL 4 4 2.771,38 2.180,62 - - 590,76 - - 692,85 692,85 7 1,8 - -
0407040102 HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL) 3 3 1.966,53 1.525,65 - - 440,88 - - 655,51 655,51 3 1,0 - -
0407040129 HERNIOPLASTIA UMBILICAL 1 1 434,99 298,55 - - 136,44 - - 434,99 434,99 1 1,0 - -
0407040161 LAPAROTOMIA EXPLORADORA 2 2 4.197,06 3.539,38 - - 657,68 - - 2.098,53 2.098,53 27 13,5 - -
0407040242 RESSUTURA DE PAREDE ABDOMINAL (POR DEISCENCIA TOTAL / EVISCERACAO) 1 1 564,29 457,84 - - 106,45 - - 564,29 564,29 13 13,0 - -
0409010570 URETEROPLASTIA 1 1 644,96 461,58 - - 183,38 - - 644,96 644,96 2 2,0 - -
0409030040 RESSECCAO ENDOSCOPICA DE PROSTATA 1 1 708,24 379,70 - - 328,54 - - 708,24 708,24 4 4,0 - -
0409060011 CERCLAGEM DE COLO DO UTERO 1 1 275,57 194,87 - - 80,70 - - 275,57 275,57 2 2,0 - -
0409060038 EXCISAO TIPO 3 DO COLO UTERINO 2 2 1.132,00 855,08 - - 276,92 - - 566,00 566,00 - - - -
0409060135 HISTERECTOMIA TOTAL 3 3 2.228,33 1.563,20 - - 665,13 - - 742,78 742,78 5 1,7 - -
0409060186 LAQUEADURA TUBARIA 14 14 5.888,12 3.942,54 - - 1.945,58 - - 420,58 420,58 14 1,0 - -
