INFORMAÇÕES DE SAÚDE
DATASUS  Tecnologia da Informação a Serviço do SUS
AJUDA
NOTAS TÉCNICAS
DATASUS
PROCEDIMENTOS HOSPITALARES DO SUS - POR GESTOR - MATO GROSSO
AIH aprovadas, Internações, Valor total, Valor serviços hospitalares, Val serv hosp - compl federal, Val serv hosp - compl gestor, Valor serviços profissionais, Val serv prof - compl federal, Val serv prof - compl gestor, Valor médio AIH, Valor médio intern, Dias permanência, Média permanência, Óbitos, Taxa mortalidade segundo Procedimento
Estabelecimento: 2311682 HOSPITAL SANTA HELENA
Período: Set/2022
Procedimento AIH aprovadas Internações Valor total Valor serviços hospitalares Val serv hosp - compl federal Val serv hosp - compl gestor Valor serviços profissionais Val serv prof - compl federal Val serv prof - compl gestor Valor médio AIH Valor médio intern Dias permanência Média permanência Óbitos Taxa mortalidade
Fonte: Ministério da Saúde - Sistema de Informações Hospitalares do SUS (SIH/SUS)
Notas:
Situação da base de dados nacional em 29/04/2016.
Dados de janeiro de 2015 até março de 2016 sujeitos a retificação.
A partir do processamento de junho de 2012, houve mudança na classificação da natureza e esfera dos estabelecimentos. Com isso, temos que:
Até maio de 2012 estas informações estão disponíveis como "Natureza" e "Esfera Administrativa".
De junho de 2012 a outubro de 2015, estão disponíveis tanto como "Natureza" e "Esfera Administrativa", como "Natureza Jurídica" e "Esfera Jurídica".
A partir de novembro de 2015, estão disponíveis como "Natureza Jurídica" e "Esfera Jurídica".
Consulte o site da Secretaria Estadual de Saúde para mais informações.
  TOTAL 909 909 1.174.901,09 862.907,40 - - 311.993,69 - - 1.292,52 1.292,52 3.321 3,7 10 1,10
0303010061 TRATAMENTO DE DOENCAS INFECCIOSAS INTESTINAIS 1 1 380,25 340,75 - - 39,50 - - 380,25 380,25 4 4,0 - -
0303010126 TRATAMENTO DE INFECCOES DE TRANSMISSAO PREDOMINANTEMENTE SEXUAL (A50 A A64) 14 14 4.971,08 4.283,51 - - 687,57 - - 355,08 355,08 156 11,1 - -
0303030020 TRATAMENTO DE DESNUTRICAO 2 2 1.236,63 1.091,59 - - 145,04 - - 618,32 618,32 11 5,5 - -
0303030038 TRATAMENTO DE DIABETES MELLITUS 2 2 747,00 646,98 - - 100,02 - - 373,50 373,50 10 5,0 - -
0303030046 TRATAMENTO DE DISTURBIOS METABOLICOS 1 1 4.017,38 3.453,88 - - 563,50 - - 4.017,38 4.017,38 11 11,0 - -
0303040149 TRATAMENTO DE ACIDENTE VASCULAR CEREBRAL - AVC (ISQUEMICO OU HEMORRAGICO AGUDO) 2 2 1.473,22 1.344,46 - - 128,76 - - 736,61 736,61 9 4,5 - -
0303060026 TRATAMENTO DE ARRITMIAS 2 2 14.732,82 12.550,24 - - 2.182,58 - - 7.366,41 7.366,41 24 12,0 1 50,00
0303060107 TRATAMENTO DE CRISE HIPERTENSIVA 1 1 1.512,51 1.290,64 - - 221,87 - - 1.512,51 1.512,51 3 3,0 - -
0303060212 TRATAMENTO DE INSUFICIENCIA CARDIACA 27 27 52.928,61 46.998,93 - - 5.929,68 - - 1.960,32 1.960,32 352 13,0 1 3,70
0303060298 TRATAMENTO DE TROMBOSE VENOSA PROFUNDA 1 1 394,84 340,29 - - 54,55 - - 394,84 394,84 9 9,0 - -
