INFORMAÇÕES DE SAÚDE
DATASUS  Tecnologia da Informação a Serviço do SUS
AJUDA
NOTAS TÉCNICAS
DATASUS
PROCEDIMENTOS HOSPITALARES DO SUS - POR GESTOR - MATO GROSSO
AIH aprovadas, Internações, Valor total, Valor serviços hospitalares, Val serv hosp - compl federal, Val serv hosp - compl gestor, Valor serviços profissionais, Val serv prof - compl federal, Val serv prof - compl gestor, Valor médio AIH, Valor médio intern, Dias permanência, Média permanência, Óbitos, Taxa mortalidade segundo Procedimento
Estabelecimento: 2311682 HOSPITAL SANTA HELENA
Período: Mar/2013
Procedimento AIH aprovadas Internações Valor total Valor serviços hospitalares Val serv hosp - compl federal Val serv hosp - compl gestor Valor serviços profissionais Val serv prof - compl federal Val serv prof - compl gestor Valor médio AIH Valor médio intern Dias permanência Média permanência Óbitos Taxa mortalidade
Fonte: Ministério da Saúde - Sistema de Informações Hospitalares do SUS (SIH/SUS)
Notas:
Situação da base de dados nacional em 29/04/2016.
Dados de janeiro de 2015 até março de 2016 sujeitos a retificação.
A partir do processamento de junho de 2012, houve mudança na classificação da natureza e esfera dos estabelecimentos. Com isso, temos que:
Até maio de 2012 estas informações estão disponíveis como "Natureza" e "Esfera Administrativa".
De junho de 2012 a outubro de 2015, estão disponíveis tanto como "Natureza" e "Esfera Administrativa", como "Natureza Jurídica" e "Esfera Jurídica".
A partir de novembro de 2015, estão disponíveis como "Natureza Jurídica" e "Esfera Jurídica".
Consulte o site da Secretaria Estadual de Saúde para mais informações.
  TOTAL 1.085 1.085 930.735,42 635.923,94 - - 294.811,48 - - 857,82 857,82 3.655 3,4 21 1,94
0303010037 TRATAMENTO DE OUTRAS DOENCAS BACTERIANAS 5 5 9.644,32 8.808,62 - - 835,70 - - 1.928,86 1.928,86 98 19,6 2 40,00
0303010061 TRATAMENTO DE DOENCAS INFECCIOSAS INTESTINAIS 7 7 4.614,13 4.074,47 - - 539,66 - - 659,16 659,16 94 13,4 2 28,57
0303010126 TRATAMENTO DE INFECCOES DE TRANSMISSAO PREDOMINANTEMENTE SEXUAL (A50 A A64) 6 6 9.824,64 8.453,46 - - 1.371,18 - - 1.637,44 1.637,44 54 9,0 - -
0303020067 TRATAMENTO DE DEFEITOS DA COAGULACAO PURPURA E OUTRAS AFECCOES HEMORRAGICAS 1 1 2.198,42 1.891,08 - - 307,34 - - 2.198,42 2.198,42 5 5,0 - -
0303030020 TRATAMENTO DE DESNUTRICAO 1 1 1.491,17 1.283,05 - - 208,12 - - 1.491,17 1.491,17 1 1,0 1 100,00
0303030038 TRATAMENTO DE DIABETES MELLITUS 1 1 503,66 449,78 - - 53,88 - - 503,66 503,66 9 9,0 - -
0303030046 TRATAMENTO DE DISTURBIOS METABOLICOS 1 1 182,47 158,97 - - 23,50 - - 182,47 182,47 3 3,0 - -
0303040149 TRATAMENTO DE ACIDENTE VASCULAR CEREBRAL - AVC (ISQUEMICO OU HEMORRAGICO AGUDO) 6 6 7.250,52 6.389,64 - - 860,88 - - 1.208,42 1.208,42 33 5,5 2 33,33
0303040165 TRATAMENTO DE CRISES EPILETICAS NAO CONTROLADAS 1 1 168,83 141,31 - - 27,52 - - 168,83 168,83 7 7,0 - -
0303060190 TRATAMENTO DE INFARTO AGUDO DO MIOCARDIO 2 2 1.867,53 1.634,09 - - 233,44 - - 933,76 933,76 35 17,5 - -
0303060212 TRATAMENTO DE INSUFICIENCIA CARDIACA 19 19 31.791,99 28.892,43 - - 2.899,56 - - 1.673,26 1.673,26 219 11,5 2 10,53
0303070102 TRATAMENTO DE OUTRAS DOENCAS DO APARELHO DIGESTIVO 3 3 1.390,49 1.210,40 - - 180,09 - - 463,50 463,50 19 6,3 1 33,33
0303070110 TRATAMENTO DE OUTRAS DOENCAS DO INTESTINO 1 1 241,66 214,15 - - 27,51 - - 241,66 241,66 6 6,0 - -
0303070129 TRATAMENTO DE TRANSTORNOS DAS VIAS BILIARES E PANCREAS 2 2 547,11 463,21 - - 83,90 - - 273,56 273,56 6 3,0 - -
0303080051 TRATAMENTO DE DERMATITES E ECZEMAS 1 1 240,91 207,85 - - 33,06 - - 240,91 240,91 2 2,0 - -
0303080060 TRATAMENTO DE ESTAFILOCOCCIAS 3 3 1.418,88 1.230,21 - - 188,67 - - 472,96 472,96 39 13,0 - -
0303100010 TRATAMENTO DE COMPLICACOES RELACIONADAS PREDOMINANTEMENTE AO PUERPERIO 9 9 1.437,10 1.235,41 - - 201,69 - - 159,68 159,68 31 3,4 - -
0303100036 TRATAMENTO DE EDEMA, PROTEINURIA E TRANSTORNOS HIPERTENSIVOS NA GRAVIDEZ PARTO E PUERPERIO 1 1 123,99 97,01 - - 26,98 - - 123,99 123,99 5 5,0 - -
0303100044 TRATAMENTO DE INTERCORRENCIAS CLINICAS NA GRAVIDEZ 74 74 8.896,44 7.090,22 - - 1.806,22 - - 120,22 120,22 195 2,6 - -
0303140046 TRATAMENTO DAS DOENCAS CRONICAS DAS VIAS AEREAS INFERIORES 12 12 17.375,56 15.778,99 - - 1.596,57 - - 1.447,96 1.447,96 112 9,3 3 25,00
0303140062 TRATAMENTO DE CARDIOPATIA PULMONAR NAO ESPECIFICADA (COR PULMONALE) 1 1 741,12 706,86 - - 34,26 - - 741,12 741,12 6 6,0 - -
0303140135 TRATAMENTO DE OUTRAS DOENCAS DO APARELHO RESPIRATORIO 13 13 54.274,71 47.441,48 - - 6.833,23 - - 4.174,98 4.174,98 168 12,9 1 7,69
0303140151 TRATAMENTO DE PNEUMONIAS OU INFLUENZA (GRIPE) 7 7 4.583,54 4.027,35 - - 556,19 - - 654,79 654,79 41 5,9 - -
0303150050 TRATAMENTO DE OUTRAS DOENCAS DO APARELHO URINARIO 1 1 310,49 275,94 - - 34,55 - - 310,49 310,49 5 5,0 - -
0303160020 TRATAMENTO DE INFECCOES ESPECIFICAS DO PERIODO PERINATAL 2 2 1.003,71 868,89 - - 134,82 - - 501,86 501,86 8 4,0 - -
0303160039 TRATAMENTO DE OUTROS TRANSTORNOS ORIGINADOS NO PERIODO PERINATAL 6 6 9.775,41 8.446,26 - - 1.329,15 - - 1.629,23 1.629,23 39 6,5 - -
0303160047 TRATAMENTO DE TRANSTORNOS HEMORRAGICOS E HEMATOLOGICOS DO FETO E DO RECEM-NASCIDO 2 2 6.344,20 5.520,82 - - 823,38 - - 3.172,10 3.172,10 41 20,5 - -
0303160055 TRATAMENTO DE TRANSTORNOS RELACIONADOS C/ A DURACAO DA GESTACAO E C/ O CRESCIMENTO FETAL 7 7 50.570,37 44.027,55 - - 6.542,82 - - 7.224,34 7.224,34 167 23,9 - -
0303160063 TRATAMENTO DE TRANSTORNOS RESPIRATORIOS E CARDIOVASCULARES ESPECIFICOS DO PERIODO NEONATAL 10 10 59.767,12 53.454,92 - - 6.312,20 - - 5.976,71 5.976,71 241 24,1 4 40,00
0305020013 TRATAMENTO DA PIELONEFRITE 4 4 3.117,50 2.777,41 - - 340,09 - - 779,38 779,38 74 18,5 - -
0305020021 TRATAMENTO DE CALCULOSE RENAL 1 1 200,17 173,40 - - 26,77 - - 200,17 200,17 4 4,0 - -
0305020048 TRATAMENTO DE INSUFICIENCIA RENAL AGUDA 2 2 666,23 575,53 - - 90,70 - - 333,12 333,12 13 6,5 - -
0305020056 TRATAMENTO DA DOENCA RENAL CRONICA - DRC 3 3 16.643,30 14.742,14 - - 1.901,16 - - 5.547,77 5.547,77 47 15,7 1 33,33
0308040015 TRATAMENTO DE COMPLICACOES DE PROCEDIMENTOS CIRURGICOS OU CLINICOS 5 5 1.335,09 1.189,04 - - 146,05 - - 267,02 267,02 11 2,2 - -
0310010039 PARTO NORMAL 394 394 250.319,28 127.963,76 - - 122.355,52 - - 635,33 635,33 656 1,7 - -
0310010047 PARTO NORMAL EM GESTACAO DE ALTO RISCO 16 16 12.385,60 6.695,12 - - 5.690,48 - - 774,10 774,10 33 2,1 - -
0401020100 EXTIRPACAOE SUPRESSAO DE LESAO DE PELE E DE TECIDO CELULAR SUBCUTANEO 3 3 554,33 371,84 - - 182,49 - - 184,78 184,78 3 1,0 - -
0406020124 EMBOLECTOMIA ARTERIAL 2 2 3.269,90 2.499,08 - - 770,82 - - 1.634,95 1.634,95 2 1,0 - -
0407010297 TRATAMENTO CIRURGICO DE REFLUXO GASTROESOFAGICO 2 2 1.849,06 1.285,31 - - 563,75 - - 924,53 924,53 18 9,0 - -
0407010335 TRATAMETO CIRURGICO DE MEGAESOFAGO SEM RESSECCAO/ CONSERVADOR 1 1 2.374,49 2.024,87 - - 349,62 - - 2.374,49 2.374,49 4 4,0 - -
0407020039 APENDICECTOMIA 2 2 1.151,95 818,28 - - 333,67 - - 575,98 575,98 11 5,5 - -
0407020063 COLECTOMIA PARCIAL (HEMICOLECTOMIA) 1 1 1.865,45 1.598,19 - - 267,26 - - 1.865,45 1.865,45 7 7,0 - -
0407020101 COLOSTOMIA 1 1 1.192,82 1.003,50 - - 189,32 - - 1.192,82 1.192,82 9 9,0 - -
0407030026 COLECISTECTOMIA 19 19 13.777,09 9.045,76 - - 4.731,33 - - 725,11 725,11 36 1,9 - -
0407030050 COLEDOCOPLASTIA 1 1 2.653,58 2.158,45 - - 495,13 - - 2.653,58 2.653,58 37 37,0 - -
0407040080 HERNIOPLASTIA INCISIONAL 5 5 3.251,66 2.509,34 - - 742,32 - - 650,33 650,33 9 1,8 - -
0407040102 HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL) 7 7 4.827,51 3.798,79 - - 1.028,72 - - 689,64 689,64 10 1,4 - -
0407040129 HERNIOPLASTIA UMBILICAL 3 3 1.304,97 895,65 - - 409,32 - - 434,99 434,99 4 1,3 - -
0407040161 LAPAROTOMIA EXPLORADORA 2 2 4.931,24 4.312,26 - - 618,98 - - 2.465,62 2.465,62 43 21,5 1 50,00
0407040242 RESSUTURA DE PAREDE ABDOMINAL (POR DEISCENCIA TOTAL / EVISCERACAO) 1 1 531,89 425,44 - - 106,45 - - 531,89 531,89 1 1,0 - -
0408050012 AMPUTACAO / DESARTICULACAO DE MEMBROS INFERIORES 1 1 1.387,82 1.140,73 - - 247,09 - - 1.387,82 1.387,82 17 17,0 - -
0408050497 TRATAMENTO CIRURGICO DE FRATURA BIMALEOLAR / TRIMALEOLAR / DA FRATURA-LUXACAO DO TORNOZELO 1 1 600,67 431,54 - - 169,13 - - 600,67 600,67 1 1,0 - -
0408050799 TRATAMENTO CIRURGICO DE PSEUDARTROSE / RETARDO DE CONSOLIDACAO / PERDA OSSEA DA DIAFISE DO FEMU 1 1 1.854,92 1.629,65 - - 225,27 - - 1.854,92 1.854,92 4 4,0 - -
0408060352 RETIRADA DE FIO OU PINO INTRA-OSSEO 1 1 151,66 95,70 - - 55,96 - - 151,66 151,66 - - - -
