INFORMAÇÕES DE SAÚDE
DATASUS  Tecnologia da Informação a Serviço do SUS
AJUDA
NOTAS TÉCNICAS
DATASUS
PROCEDIMENTOS HOSPITALARES DO SUS - POR GESTOR - MATO GROSSO
AIH aprovadas, Internações, Valor total, Valor serviços hospitalares, Val serv hosp - compl federal, Val serv hosp - compl gestor, Valor serviços profissionais, Val serv prof - compl federal, Val serv prof - compl gestor, Valor médio AIH, Valor médio intern, Dias permanência, Média permanência, Óbitos, Taxa mortalidade segundo Procedimento
Estabelecimento: 2311682 HOSPITAL SANTA HELENA
Período: Jun/2009
Procedimento AIH aprovadas Internações Valor total Valor serviços hospitalares Val serv hosp - compl federal Val serv hosp - compl gestor Valor serviços profissionais Val serv prof - compl federal Val serv prof - compl gestor Valor médio AIH Valor médio intern Dias permanência Média permanência Óbitos Taxa mortalidade
Fonte: Ministério da Saúde - Sistema de Informações Hospitalares do SUS (SIH/SUS)
Notas:
Situação da base de dados nacional em 29/04/2016.
Dados de janeiro de 2015 até março de 2016 sujeitos a retificação.
A partir do processamento de junho de 2012, houve mudança na classificação da natureza e esfera dos estabelecimentos. Com isso, temos que:
Até maio de 2012 estas informações estão disponíveis como "Natureza" e "Esfera Administrativa".
De junho de 2012 a outubro de 2015, estão disponíveis tanto como "Natureza" e "Esfera Administrativa", como "Natureza Jurídica" e "Esfera Jurídica".
A partir de novembro de 2015, estão disponíveis como "Natureza Jurídica" e "Esfera Jurídica".
Consulte o site da Secretaria Estadual de Saúde para mais informações.
  TOTAL 982 982 852.696,25 614.008,27 - - 238.687,98 - - 868,33 868,33 3.455 3,5 22 2,24
0301060010 DIAGNOSTICO E/OU ATENDIMENTO DE URGENCIA EM CLINICA PEDIATRICA 1 1 55,27 43,65 - - 11,62 - - 55,27 55,27 1 1,0 - -
0301060070 DIAGNOSTICO E/OU ATENDIMENTO DE URGENCIA EM CLINICA CIRURGICA 1 1 40,38 30,47 - - 9,91 - - 40,38 40,38 2 2,0 - -
0301060088 DIAGNOSTICO E/OU ATENDIMENTO DE URGENCIA EM CLINICA MEDICA 5 5 320,36 265,96 - - 54,40 - - 64,07 64,07 6 1,2 - -
0303010010 TRATAMENTO DE DENGUE CLASSICA 10 10 4.868,76 4.270,08 - - 598,68 - - 486,88 486,88 52 5,2 - -
0303010037 TRATAMENTO DE OUTRAS DOENCAS BACTERIANAS 3 3 2.756,80 2.540,14 - - 216,66 - - 918,93 918,93 14 4,7 1 33,33
0303010061 TRATAMENTO DE DOENCAS INFECCIOSAS INTESTINAIS 12 12 4.907,29 4.402,33 - - 504,96 - - 408,94 408,94 64 5,3 - -
0303010118 TRATAMENTO DE HEPATITES VIRAIS 1 1 227,31 190,10 - - 37,21 - - 227,31 227,31 2 2,0 - -
0303020083 TRATAMENTO DE OUTRAS DOENCAS DO SANGUE E DOS ORGAOS HEMATOPOIETICOS 1 1 337,51 302,18 - - 35,33 - - 337,51 337,51 6 6,0 - -
0303030038 TRATAMENTO DE DIABETES MELLITUS 5 5 1.931,29 1.681,24 - - 250,05 - - 386,26 386,26 24 4,8 - -
0303030046 TRATAMENTO DE DISTURBIOS METABOLICOS 2 2 431,25 384,25 - - 47,00 - - 215,63 215,63 7 3,5 - -
0303040084 TRATAMENTO CONSERVADOR DE TRAUMATISMO CRANIOENCEFALICO (GRAU LEVE) 1 1 1.241,56 1.029,64 - - 211,92 - - 1.241,56 1.241,56 7 7,0 - -
0303040149 TRATAMENTO DE ACIDENTE VASCULAR CEREBRAL - AVC (ISQUEMICO OU HEMORRAGICO AGUDO) 4 4 16.540,72 14.223,69 - - 2.317,03 - - 4.135,18 4.135,18 56 14,0 2 50,00
0303060026 TRATAMENTO DE ARRITMIAS 1 1 267,65 211,36 - - 56,29 - - 267,65 267,65 6 6,0 - -
0303060042 TRATAMENTO DE CARDIOPATIA ISQUEMICA CRONICA 1 1 246,48 187,21 - - 59,27 - - 246,48 246,48 8 8,0 - -
0303060107 TRATAMENTO DE CRISE HIPERTENSIVA 18 18 5.812,21 4.899,89 - - 912,32 - - 322,90 322,90 120 6,7 - -
0303060140 TRATAMENTO DE EMBOLIA PULMONAR 1 1 729,19 669,79 - - 59,40 - - 729,19 729,19 10 10,0 - -
0303060190 TRATAMENTO DE INFARTO AGUDO DO MIOCARDIO 1 1 757,80 641,08 - - 116,72 - - 757,80 757,80 15 15,0 - -
0303060212 TRATAMENTO DE INSUFICIENCIA CARDIACA 22 22 35.109,85 31.704,19 - - 3.405,66 - - 1.595,90 1.595,90 216 9,8 7 31,82
0303060220 TRATAMENTO DE LINFADENITES INESPECIFICAS 1 1 285,18 248,62 - - 36,56 - - 285,18 285,18 3 3,0 - -
0303060280 TRATAMENTO DE SINDROME CORONARIANA AGUDA 9 9 6.820,55 5.709,89 - - 1.110,66 - - 757,84 757,84 68 7,6 - -
0303070064 TRATAMENTO DE DOENCAS DO ESOFAGO ESTOMAGO E DUODENO 5 5 1.477,71 1.327,26 - - 150,45 - - 295,54 295,54 28 5,6 - -
0303070072 TRATAMENTO DE DOENCAS DO FIGADO 1 1 555,02 495,32 - - 59,70 - - 555,02 555,02 13 13,0 - -
0303070102 TRATAMENTO DE OUTRAS DOENCAS DO APARELHO DIGESTIVO 3 3 1.260,79 1.100,05 - - 160,74 - - 420,26 420,26 12 4,0 - -
0303070110 TRATAMENTO DE OUTRAS DOENCAS DO INTESTINO 1 1 438,30 406,92 - - 31,38 - - 438,30 438,30 8 8,0 1 100,00
0303070129 TRATAMENTO DE TRANSTORNOS DAS VIAS BILIARES E PANCREAS 2 2 717,34 633,44 - - 83,90 - - 358,67 358,67 16 8,0 - -
0303080060 TRATAMENTO DE ESTAFILOCOCCIAS 5 5 1.593,78 1.388,98 - - 204,80 - - 318,76 318,76 24 4,8 - -
0303080078 TRATAMENTO DE ESTREPTOCOCCIAS 6 6 1.929,67 1.683,91 - - 245,76 - - 321,61 321,61 17 2,8 - -
0303100010 TRATAMENTO DE COMPLICACOES RELACIONADAS PREDOMINANTEMENTE AO PUERPERIO 6 6 9.987,76 8.632,90 - - 1.354,86 - - 1.664,63 1.664,63 38 6,3 - -
0303100044 TRATAMENTO DE INTERCORRENCIAS CLINICAS NA GRAVIDEZ 42 42 5.243,18 4.235,60 - - 1.007,58 - - 124,84 124,84 68 1,6 - -
0303140046 TRATAMENTO DAS DOENCAS CRONICAS DAS VIAS AEREAS INFERIORES 7 7 4.251,90 4.002,27 - - 249,63 - - 607,41 607,41 48 6,9 1 14,29
0303140127 TRATAMENTO DE OUTRAS DOENCAS DAS VIAS AEREAS SUPERIORES 1 1 209,83 183,12 - - 26,71 - - 209,83 209,83 3 3,0 - -
0303140135 TRATAMENTO DE OUTRAS DOENCAS DO APARELHO RESPIRATORIO 19 19 83.388,45 72.921,02 - - 10.467,43 - - 4.388,87 4.388,87 283 14,9 4 21,05
0303140143 TRATAMENTO DE OUTRAS INFECCOES AGUDAS DAS VIAS AEREAS INFERIORES 5 5 1.069,66 937,11 - - 132,55 - - 213,93 213,93 21 4,2 - -
0303140151 TRATAMENTO DE PNEUMONIAS OU INFLUENZA (GRIPE) 22 22 25.797,94 22.404,47 - - 3.393,47 - - 1.172,63 1.172,63 147 6,7 1 4,55
0303150050 TRATAMENTO DE OUTRAS DOENCAS DO APARELHO URINARIO 2 2 1.240,14 1.062,68 - - 177,46 - - 620,07 620,07 38 19,0 - -
0303160020 TRATAMENTO DE INFECCOES ESPECIFICAS DO PERIODO PERINATAL 1 1 232,97 199,46 - - 33,51 - - 232,97 232,97 9 9,0 - -
0303160039 TRATAMENTO DE OUTROS TRANSTORNOS ORIGINADOS NO PERIODO PERINATAL 16 16 40.486,15 34.848,31 - - 5.637,84 - - 2.530,38 2.530,38 131 8,2 - -
0303160047 TRATAMENTO DE TRANSTORNOS HEMORRAGICOS E HEMATOLOGICOS DO FETO E DO RECEM-NASCIDO 1 1 4.100,30 3.519,11 - - 581,19 - - 4.100,30 4.100,30 9 9,0 - -
0303160055 TRATAMENTO DE TRANSTORNOS RELACIONADOS C/ A DURACAO DA GESTACAO E C/ O CRESCIMENTO FETAL 13 13 81.653,19 71.013,21 - - 10.639,98 - - 6.281,01 6.281,01 310 23,8 - -
0303160063 TRATAMENTO DE TRANSTORNOS RESPIRATORIOS E CARDIOVASCULARES ESPECIFICOS DO PERIODO NEONATAL 1 1 2.495,50 2.243,96 - - 251,54 - - 2.495,50 2.495,50 2 2,0 1 100,00
0305020013 TRATAMENTO DA PIELONEFRITE 12 12 3.240,36 2.804,46 - - 435,90 - - 270,03 270,03 67 5,6 - -
0305020021 TRATAMENTO DE CALCULOSE RENAL 2 2 630,61 530,63 - - 99,98 - - 315,30 315,30 20 10,0 - -
0305020048 TRATAMENTO DE INSUFICIENCIA RENAL AGUDA 1 1 375,03 329,68 - - 45,35 - - 375,03 375,03 8 8,0 - -
0305020056 TRATAMENTO DA DOENCA RENAL CRONICA - DRC 5 5 6.239,75 5.411,52 - - 828,23 - - 1.247,95 1.247,95 71 14,2 1 20,00
0308040015 TRATAMENTO DE COMPLICACOES DE PROCEDIMENTOS CIRURGICOS OU CLINICOS 5 5 1.332,29 1.155,28 - - 177,01 - - 266,46 266,46 37 7,4 - -
0310010039 PARTO NORMAL 295 295 173.807,96 86.543,88 - - 87.264,08 - - 589,18 589,18 416 1,4 - -
0310010047 PARTO NORMAL EM GESTACAO DE ALTO RISCO 11 11 8.158,99 4.400,94 - - 3.758,05 - - 741,73 741,73 21 1,9 - -
0401020088 EXERESE DE CISTO SACRO-COCCIGEO 1 1 143,72 88,43 - - 55,29 - - 143,72 143,72 1 1,0 - -
0401020100 EXTIRPACAOE SUPRESSAO DE LESAO DE PELE E DE TECIDO CELULAR SUBCUTANEO 7 7 1.306,77 880,96 - - 425,81 - - 186,68 186,68 7 1,0 - -
0402010043 TIREOIDECTOMIA TOTAL 1 1 499,37 315,12 - - 184,25 - - 499,37 499,37 1 1,0 - -
0403020085 NEURORRAFIA 1 1 432,60 267,30 - - 165,30 - - 432,60 432,60 1 1,0 - -
0406020124 EMBOLECTOMIA ARTERIAL 1 1 1.530,75 1.145,34 - - 385,41 - - 1.530,75 1.530,75 1 1,0 - -
0407010068 ESOFAGO-COLONPLASTIA 1 1 4.900,55 4.279,22 - - 621,33 - - 4.900,55 4.900,55 4 4,0 1 100,00
0407010076 ESOFAGOGASTRECTOMIA 1 1 2.590,72 2.305,81 - - 284,91 - - 2.590,72 2.590,72 16 16,0 - -
0407010130 GASTRECTOMIA PARCIAL COM OU SEM VAGOTOMIA 1 1 2.293,19 2.095,89 - - 197,30 - - 2.293,19 2.293,19 7 7,0 - -
0407020039 APENDICECTOMIA 1 1 2.079,41 1.732,47 - - 346,94 - - 2.079,41 2.079,41 21 21,0 - -
