INFORMAÇÕES DE SAÚDE
DATASUS  Tecnologia da Informação a Serviço do SUS
AJUDA
NOTAS TÉCNICAS
DATASUS
PROCEDIMENTOS HOSPITALARES DO SUS - POR GESTOR - MATO GROSSO
AIH aprovadas, Internações, Valor total, Valor serviços hospitalares, Val serv hosp - compl federal, Val serv hosp - compl gestor, Valor serviços profissionais, Val serv prof - compl federal, Val serv prof - compl gestor, Valor médio AIH, Valor médio intern, Dias permanência, Média permanência, Óbitos, Taxa mortalidade segundo Procedimento
Estabelecimento: 2311682 HOSPITAL SANTA HELENA
Período: Fev/2008
Procedimento AIH aprovadas Internações Valor total Valor serviços hospitalares Val serv hosp - compl federal Val serv hosp - compl gestor Valor serviços profissionais Val serv prof - compl federal Val serv prof - compl gestor Valor médio AIH Valor médio intern Dias permanência Média permanência Óbitos Taxa mortalidade
Fonte: Ministério da Saúde - Sistema de Informações Hospitalares do SUS (SIH/SUS)
Notas:
Situação da base de dados nacional em 29/04/2016.
Dados de janeiro de 2015 até março de 2016 sujeitos a retificação.
A partir do processamento de junho de 2012, houve mudança na classificação da natureza e esfera dos estabelecimentos. Com isso, temos que:
Até maio de 2012 estas informações estão disponíveis como "Natureza" e "Esfera Administrativa".
De junho de 2012 a outubro de 2015, estão disponíveis tanto como "Natureza" e "Esfera Administrativa", como "Natureza Jurídica" e "Esfera Jurídica".
A partir de novembro de 2015, estão disponíveis como "Natureza Jurídica" e "Esfera Jurídica".
Consulte o site da Secretaria Estadual de Saúde para mais informações.
  TOTAL 905 905 746.530,96 582.297,32 - - 164.233,64 - - 824,90 824,90 4.103 4,5 38 4,20
0301060010 DIAGNOSTICO E/OU ATENDIMENTO DE URGENCIA EM CLINICA PEDIATRICA 7 7 406,89 325,55 - - 81,34 - - 58,13 58,13 8 1,1 - -
0301060088 DIAGNOSTICO E/OU ATENDIMENTO DE URGENCIA EM CLINICA MEDICA 18 18 936,96 741,12 - - 195,84 - - 52,05 52,05 24 1,3 - -
0303010010 TRATAMENTO DE DENGUE CLASSICA 4 4 1.328,17 1.100,61 - - 227,56 - - 332,04 332,04 22 5,5 - -
0303010037 TRATAMENTO DE OUTRAS DOENCAS BACTERIANAS 4 4 4.382,19 4.022,75 - - 359,44 - - 1.095,55 1.095,55 41 10,3 1 25,00
0303010061 TRATAMENTO DE DOENCAS INFECCIOSAS INTESTINAIS 10 10 4.660,02 4.151,79 - - 508,23 - - 466,00 466,00 62 6,2 2 20,00
0303010118 TRATAMENTO DE HEPATITES VIRAIS 2 2 402,30 334,64 - - 67,66 - - 201,15 201,15 9 4,5 - -
0303020059 TRATAMENTO DE ANEMIAS NUTRICIONAIS 2 2 614,96 542,35 - - 72,61 - - 307,48 307,48 13 6,5 - -
0303030038 TRATAMENTO DE DIABETES MELLITUS 19 19 10.377,51 9.312,53 - - 1.064,98 - - 546,18 546,18 196 10,3 1 5,26
0303030046 TRATAMENTO DE DISTURBIOS METABOLICOS 7 7 1.268,60 1.091,99 - - 176,61 - - 181,23 181,23 44 6,3 - -
0303040149 TRATAMENTO DE ACIDENTE VASCULAR CEREBRAL - AVC (ISQUEMICO OU HEMORRAGICO AGUDO) 4 4 4.879,74 4.302,36 - - 577,38 - - 1.219,93 1.219,93 47 11,8 - -
0303060026 TRATAMENTO DE ARRITMIAS 3 3 856,24 702,73 - - 153,51 - - 285,41 285,41 21 7,0 - -
0303060069 TRATAMENTO DE CHOQUE CARDIOGENICO 1 1 624,88 528,53 - - 96,35 - - 624,88 624,88 22 22,0 - -
0303060107 TRATAMENTO DE CRISE HIPERTENSIVA 16 16 9.802,35 8.308,33 - - 1.494,02 - - 612,65 612,65 106 6,6 - -
0303060182 TRATAMENTO DE HIPERTENSAO SECUNDARIA 1 1 4.254,71 3.735,92 - - 518,79 - - 4.254,71 4.254,71 26 26,0 1 100,00
0303060190 TRATAMENTO DE INFARTO AGUDO DO MIOCARDIO 6 6 7.646,96 6.380,84 - - 1.266,12 - - 1.274,49 1.274,49 36 6,0 1 16,67
0303060212 TRATAMENTO DE INSUFICIENCIA CARDIACA 36 36 52.508,81 47.733,05 - - 4.775,76 - - 1.458,58 1.458,58 323 9,0 9 25,00
0303060280 TRATAMENTO DE SINDROME CORONARIANA AGUDA 6 6 7.751,70 6.702,12 - - 1.049,58 - - 1.291,95 1.291,95 56 9,3 1 16,67
0303070064 TRATAMENTO DE DOENCAS DO ESOFAGO ESTOMAGO E DUODENO 6 6 4.481,04 3.945,84 - - 535,20 - - 746,84 746,84 39 6,5 1 16,67
0303070072 TRATAMENTO DE DOENCAS DO FIGADO 1 1 1.863,58 1.613,04 - - 250,54 - - 1.863,58 1.863,58 12 12,0 1 100,00
0303070080 TRATAMENTO DE DOENCAS DO PERITONIO 1 1 259,77 219,42 - - 40,35 - - 259,77 259,77 4 4,0 - -
0303070102 TRATAMENTO DE OUTRAS DOENCAS DO APARELHO DIGESTIVO 4 4 1.624,17 1.420,05 - - 204,12 - - 406,04 406,04 27 6,8 - -
0303070110 TRATAMENTO DE OUTRAS DOENCAS DO INTESTINO 1 1 208,44 182,24 - - 26,20 - - 208,44 208,44 3 3,0 - -
0303070129 TRATAMENTO DE TRANSTORNOS DAS VIAS BILIARES E PANCREAS 8 8 10.389,25 9.132,30 - - 1.256,95 - - 1.298,66 1.298,66 80 10,0 1 12,50
0303080051 TRATAMENTO DE DERMATITES E ECZEMAS 1 1 220,46 190,41 - - 30,05 - - 220,46 220,46 2 2,0 - -
0303080060 TRATAMENTO DE ESTAFILOCOCCIAS 2 2 548,04 473,56 - - 74,48 - - 274,02 274,02 4 2,0 - -
0303080078 TRATAMENTO DE ESTREPTOCOCCIAS 5 5 1.710,64 1.489,61 - - 221,03 - - 342,13 342,13 26 5,2 - -
0303090316 TRATAMENTO DAS POLIARTROPATIAS INFLAMATORIAS 1 1 357,05 323,43 - - 33,62 - - 357,05 357,05 8 8,0 - -
